gender,age,income,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,24,0,1,8,8,8,6,8,5,8,6,0
1,24,0,1,6,7,7,7,0,7,7,5,0
1,24,0,0,4,8,5,7,7,0,5,4,0
1,24,0,0,4,7,6,6,6,3,4,1,0
1,24,0,1,7,6,7,6,5,7,6,5,0
1,24,0,0,5,8,6,6,6,6,6,4,0
1,24,0,0,5,7,5,5,0,5,6,6,0
1,24,0,1,8,8,8,8,6,8,7,5,0
1,24,0,0,3,6,4,3,3,0,3,1,0
1,25,0,0,6,8,8,8,8,1,2,1,0
1,25,0,0,6,5,4,3,4,2,3,1,0
1,25,0,1,7,7,6,8,6,8,7,3,0
1,25,0,0,6,8,8,7,5,6,4,3,0
1,25,0,0,4,8,7,8,7,6,2,4,0
1,25,0,1,8,5,7,7,6,5,8,4,0
1,25,0,0,5,7,7,4,9,2,2,1,0
1,25,0,0,2,2,5,1,7,1,1,1,0
1,25,0,0,6,3,7,6,9,1,4,1,0
1,25,0,0,2,7,7,5,8,2,2,1,0
1,28,0,1,9,9,9,7,7,6,8,7,0
1,28,0,1,10,10,9,7,7,8,8,6,0
1,28,0,0,6,6,7,7,6,5,5,5,0
1,28,0,1,10,9,9,10,8,9,9,6,0
1,28,0,1,7,10,9,7,7,7,6,6,0
1,28,0,1,10,10,10,9,9,8,10,8,0
1,28,0,1,9,6,8,7,7,6,6,5,0
1,28,0,1,7,9,8,6,6,6,6,6,0
1,28,0,1,10,7,8,8,8,6,6,5,0
1,28,0,0,8,9,7,6,6,6,6,6,0
1,27,0,0,6,6,6,5,6,5,5,5,0
1,27,0,0,6,6,7,6,6,5,6,6,0
1,27,0,0,5,6,6,5,6,5,4,4,0
1,27,0,1,5,6,7,7,6,7,6,6,0
1,27,0,1,5,8,8,8,8,8,7,7,0
1,27,0,1,8,8,8,7,8,7,6,7,0
1,27,0,1,8,8,8,8,7,7,7,5,0
1,27,0,1,6,8,7,6,7,6,7,6,0
1,27,0,1,7,7,8,7,9,6,7,5,0
1,27,0,1,6,5,7,5,7,6,6,5,0
1,0,0,1,8,7,7,8,9,7,8,7,0
1,0,0,1,9,9,8,6,8,5,8,7,0
1,0,0,0,8,6,7,9,7,7,9,6,0
1,0,0,1,8,8,7,9,6,6,8,8,0
1,0,0,0,4,8,6,5,6,3,4,9,0
1,0,0,0,9,9,9,9,8,10,9,8,0
1,0,0,1,7,9,8,8,6,7,8,9,0
1,0,0,1,6,9,8,6,6,9,7,9,0
1,0,0,0,6,9,9,8,8,7,6,7,0
1,0,0,0,4,6,5,3,4,4,4,6,0
1,0,0,0,5,7,8,5,6,5,5,4,0
1,0,0,0,7,8,7,4,5,4,5,4,0
1,0,0,1,9,8,8,10,7,9,8,7,0
1,0,0,0,6,5,6,8,10,5,7,5,0
1,0,0,0,4,8,6,5,5,7,5,5,0
1,0,0,1,8,5,6,9,7,4,6,5,0
1,0,0,0,8,6,7,7,6,4,5,4,0
1,0,0,0,5,8,7,4,5,4,5,4,0
1,0,0,0,7,8,8,8,6,7,6,5,0
1,0,0,0,5,8,6,5,6,4,5,4,0
0,23,0,0,4,3,6,3,6,1,5,4,0
0,23,0,0,6,4,6,8,8,8,5,6,0
0,23,0,0,4,10,8,8,8,4,6,8,0
0,23,0,0,6,10,8,8,8,4,6,8,0
0,23,0,0,7,7,8,7,10,6,6,4,0
0,23,0,1,8,8,10,8,10,10,8,8,0
0,23,0,1,6,10,10,9,8,7,8,8,0
0,23,0,1,2,8,8,8,7,6,6,6,0
0,23,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,8,8,8,8,8,5,8,2,0
0,23,0,1,6,5,6,5,6,5,5,3,0
0,23,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,8,8,8,8,8,8,6,8,0
0,23,0,0,6,10,9,8,8,6,8,8,0
0,23,0,1,10,9,9,8,7,6,7,7,0
0,23,0,0,8,8,10,7,10,6,5,6,0
0,23,0,0,6,6,6,6,6,6,4,6,0
0,23,0,0,8,8,8,8,8,8,6,8,0
0,33,0,0,4,6,10,4,10,0,4,3,0
0,33,0,1,5,4,4,6,4,0,5,3,0
0,33,0,0,4,5,6,4,6,0,4,5,0
0,33,0,0,5,6,7,6,7,0,5,5,0
0,33,0,0,5,6,5,6,5,0,5,4,0
0,33,0,1,6,5,6,4,4,0,6,4,0
0,33,0,1,8,9,8,9,7,0,8,7,0
0,33,0,1,6,6,6,6,6,0,8,8,0
0,33,0,0,4,4,5,6,0,0,6,6,0
0,33,0,1,8,8,9,8,7,8,8,5,0
0,33,0,1,7,7,0,7,8,0,7,6,0
0,33,0,0,6,5,7,6,6,0,6,4,0
0,33,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,3,5,5,3,0,0,3,4,0
0,33,0,1,10,7,6,5,7,0,7,3,0
0,33,0,1,7,8,10,7,10,0,7,6,0
0,33,0,0,5,6,6,4,5,0,5,5,0
0,33,0,1,7,7,7,5,0,0,7,6,0
0,32,25831,1,3,5,5,5,5,5,5,10,0
0,32,25831,1,5,5,7,7,7,5,5,4,0
0,32,25831,0,7,7,7,6,6,5,6,3,0
0,32,25831,0,5,8,7,6,7,5,7,3,0
0,32,25831,0,6,6,8,6,0,0,7,2,0
0,32,25831,1,9,8,8,7,0,5,7,5,0
0,32,25831,1,8,8,8,8,9,9,7,6,0
0,32,25831,1,5,6,8,6,0,0,6,4,0
0,32,25831,0,5,6,5,7,0,0,5,5,0
0,32,25831,1,7,7,7,7,8,6,7,6,0
0,32,25831,0,6,6,6,0,0,7,5,4,0
0,32,25831,1,8,7,7,6,6,6,6,5,0
0,32,25831,1,9,8,7,6,9,0,7,6,0
0,32,25831,1,7,8,8,5,0,0,7,4,0
0,32,25831,0,0,0,0,0,0,0,0,0,0
0,32,25831,0,8,8,8,6,8,5,8,3,0
0,32,25831,0,0,0,0,0,0,0,0,0,0
0,32,25831,1,7,7,7,8,0,0,7,5,0
0,26,28759,1,6,9,9,8,9,7,8,9,0
0,26,28759,0,6,6,8,8,8,6,6,8,0
0,26,28759,0,5,5,5,5,5,5,5,5,0
0,26,28759,1,9,9,9,9,7,7,7,9,0
0,26,28759,0,6,6,6,6,6,6,7,5,0
0,26,28759,1,8,8,8,8,8,8,8,8,0
0,26,28759,1,7,8,7,7,7,7,7,8,0
0,26,28759,0,6,7,7,8,6,8,6,6,0
0,26,28759,1,6,6,7,9,8,9,7,9,0
0,26,28759,1,9,8,8,7,9,9,8,7,0
0,26,28759,1,9,8,8,8,8,8,8,7,0
0,26,28759,0,0,0,0,0,0,0,0,0,0
0,26,28759,1,9,9,9,9,9,9,9,9,0
0,26,28759,0,0,0,0,0,0,0,0,0,0
0,26,28759,1,8,6,6,6,6,9,8,8,0
0,26,28759,1,6,6,9,9,9,8,8,8,0
0,26,28759,1,6,7,7,7,6,8,7,7,0
0,26,28759,0,5,6,6,6,8,3,6,6,0
0,24,25401,0,0,0,0,0,0,0,0,0,0
0,24,25401,0,6,10,10,8,8,3,4,7,0
0,24,25401,0,4,10,10,6,10,1,4,6,0
0,24,25401,1,6,8,8,10,9,6,8,8,0
0,24,25401,1,10,9,9,7,9,7,7,5,0
0,24,25401,1,9,10,10,6,9,8,9,6,0
0,24,25401,0,7,10,9,5,8,4,4,3,0
0,24,25401,1,8,10,9,9,7,8,8,6,0
0,24,25401,1,7,10,8,10,6,5,7,10,0
0,24,25401,1,10,9,10,8,8,5,10,8,0
0,24,25401,0,8,10,8,7,7,6,6,7,0
0,24,25401,1,8,7,7,7,7,8,6,6,0
0,24,25401,0,10,9,8,8,8,6,8,7,0
0,24,25401,0,5,10,9,6,10,6,6,10,0
0,24,25401,1,10,8,9,9,8,6,9,7,0
0,24,25401,0,5,8,9,8,8,8,6,1,0
0,24,25401,0,5,10,8,5,10,5,5,5,0
0,24,25401,1,8,9,10,6,10,6,8,7,0
0,0,0,0,4,7,8,5,5,1,5,5,0
0,0,0,0,7,8,9,7,9,3,6,5,0
0,0,0,0,5,10,10,6,10,0,7,2,0
0,0,0,0,6,7,8,8,6,5,6,4,0
0,0,0,1,8,10,10,10,8,8,9,6,1
0,0,0,1,7,8,9,9,9,10,9,5,0
0,0,0,1,9,9,9,8,9,9,9,6,0
0,0,0,0,8,9,8,7,7,5,8,6,0
0,0,0,0,7,9,9,10,10,6,8,5,0
0,0,0,1,9,8,8,9,8,9,8,6,0
0,0,0,0,7,8,8,8,7,6,9,5,0
0,0,0,1,7,7,9,9,6,8,7,3,1
0,0,0,1,9,8,8,7,7,7,7,6,0
0,0,0,0,6,7,8,6,7,4,6,2,0
0,0,0,0,8,8,9,7,7,8,8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,6,5,4,4,3,4,3,0
0,0,0,1,9,8,7,9,7,10,9,6,0
0,26,19264,0,4,1,5,4,4,5,3,1,0
0,26,19264,1,7,8,8,7,6,7,8,3,0
0,26,19264,1,6,10,9,7,6,5,6,2,0
0,26,19264,1,7,10,9,7,7,5,7,5,0
0,26,19264,1,9,0,0,0,0,0,7,2,0
0,26,19264,1,7,9,9,5,7,5,6,4,0
0,26,19264,0,0,0,0,0,0,0,0,0,0
0,26,19264,0,0,0,0,0,0,0,0,0,0
0,26,19264,1,7,10,9,10,9,5,8,4,0
0,26,19264,1,8,8,8,7,7,8,7,2,0
0,26,19264,1,8,10,9,9,8,5,8,0,0
0,26,19264,1,7,9,8,9,7,3,7,2,0
0,26,19264,1,9,8,8,7,6,5,7,3,0
0,26,19264,1,5,8,7,5,6,5,8,3,0
0,26,19264,0,8,4,5,5,5,3,5,1,0
0,26,19264,1,6,7,7,6,5,5,6,2,0
0,26,19264,0,8,4,7,5,6,5,4,1,0
0,26,19264,0,0,0,0,0,0,0,0,0,0
0,21,41778,1,8,10,10,7,10,6,4,3,0
0,21,41778,1,7,6,7,6,7,3,4,3,0
0,21,41778,1,9,9,10,8,7,6,6,5,0
0,21,41778,1,9,8,9,9,8,7,5,4,0
0,21,41778,1,7,10,10,9,10,2,3,3,0
0,21,41778,1,9,10,10,8,8,4,6,3,0
0,21,41778,1,7,7,8,8,8,7,6,4,0
0,21,41778,1,7,8,8,8,8,7,3,4,0
0,21,41778,1,8,7,6,10,7,3,3,3,0
0,21,41778,1,9,9,10,9,10,6,6,5,0
0,21,41778,1,10,9,9,8,8,5,5,3,0
0,21,41778,1,9,8,10,8,8,8,6,5,0
0,21,41778,1,9,9,9,9,9,8,8,5,0
0,21,41778,1,7,10,10,8,8,7,6,6,0
0,21,41778,1,9,9,8,8,9,8,6,5,0
0,21,41778,1,7,8,10,5,9,6,5,5,0
0,21,41778,1,8,8,8,8,8,7,7,5,0
0,21,41778,1,8,9,9,8,8,7,6,5,0
0,33,35963,0,2,8,5,2,8,0,3,10,0
0,33,35963,1,4,7,9,7,8,8,8,8,0
0,33,35963,0,4,8,6,3,7,0,7,6,0
0,33,35963,0,5,6,8,7,8,6,5,6,0
0,33,35963,1,6,5,8,7,8,8,6,7,0
0,33,35963,1,6,8,8,8,0,8,8,8,0
0,33,35963,1,4,8,7,8,5,8,8,9,0
0,33,35963,1,4,8,6,8,7,8,8,8,0
0,33,35963,0,0,0,0,0,0,0,0,0,0
0,33,35963,1,8,6,7,6,6,6,8,8,0
0,33,35963,1,7,8,7,8,7,0,7,8,0
0,33,35963,1,7,8,8,7,6,0,7,8,0
0,33,35963,1,9,8,8,7,9,0,8,9,0
0,33,35963,0,5,9,8,5,7,0,7,7,0
0,33,35963,1,9,8,5,10,7,0,9,9,0
0,33,35963,0,6,4,9,2,10,0,5,2,0
0,33,35963,0,5,7,7,4,5,0,5,5,0
0,33,35963,0,6,6,6,6,5,6,6,6,0
0,31,0,0,4,9,9,4,9,6,8,8,0
0,31,0,0,5,8,8,6,6,5,6,5,0
0,31,0,0,4,8,8,5,5,4,4,4,0
0,31,0,0,5,8,6,6,5,7,6,6,0
0,31,0,0,7,8,7,9,7,7,7,7,0
0,31,0,1,6,9,9,7,7,8,8,5,0
0,31,0,0,6,9,9,6,8,9,7,5,0
0,31,0,1,6,10,9,8,6,6,7,7,0
0,31,0,0,5,1,4,4,5,1,3,3,0
0,31,0,1,8,8,8,8,8,7,7,6,0
0,31,0,0,8,7,7,7,5,5,5,4,0
0,31,0,0,6,6,7,6,6,5,5,2,0
0,31,0,1,8,8,7,7,9,7,7,6,0
0,31,0,0,4,6,7,4,8,3,4,4,0
0,31,0,0,9,6,6,6,5,3,5,3,0
0,31,0,1,6,8,8,7,9,6,7,5,0
0,31,0,0,5,5,6,4,6,3,3,3,0
0,31,0,0,7,7,7,8,7,7,6,4,0
0,35,0,0,0,0,0,0,0,0,0,0,0
0,35,0,1,7,7,7,7,7,7,7,7,0
0,35,0,1,7,7,7,7,7,7,7,7,0
0,35,0,1,8,8,8,8,8,8,8,7,0
0,35,0,1,6,6,6,6,7,6,7,6,0
0,35,0,1,8,8,8,8,8,8,8,8,0
0,35,0,1,7,7,7,7,7,8,8,7,0
0,35,0,0,7,7,7,7,7,7,7,7,0
0,35,0,1,7,8,8,7,7,6,6,6,0
0,35,0,1,9,8,8,7,7,9,7,8,0
0,35,0,0,3,3,3,2,3,0,3,3,0
0,35,0,1,7,7,6,7,7,5,7,6,0
0,35,0,1,9,9,9,9,9,9,9,8,0
0,35,0,1,7,7,7,7,7,7,7,7,0
0,35,0,1,8,8,8,8,8,8,8,8,0
0,35,0,1,7,7,8,7,7,7,8,7,0
0,35,0,0,5,6,7,5,7,8,5,5,0
0,35,0,0,5,7,7,7,7,7,6,5,0
0,29,0,0,6,6,7,6,6,5,6,6,0
0,29,0,0,6,8,8,7,5,8,7,7,0
0,29,0,1,6,8,8,7,7,8,7,7,0
0,29,0,1,8,9,8,8,6,9,9,7,0
0,29,0,1,8,6,7,7,7,8,7,6,0
0,29,0,1,9,8,8,9,6,9,9,7,0
0,29,0,1,7,8,7,7,6,7,7,7,0
0,29,0,1,8,8,8,9,7,9,9,7,0
0,29,0,1,7,7,7,9,7,8,8,7,0
0,29,0,1,9,7,8,8,7,8,9,7,0
0,29,0,1,8,6,8,7,8,7,8,6,0
0,29,0,1,7,8,9,7,7,9,8,6,0
0,29,0,1,9,9,7,7,7,8,9,7,0
0,29,0,0,7,7,7,6,6,7,7,6,0
0,29,0,1,9,7,8,8,8,8,9,6,0
0,29,0,1,7,7,8,8,8,7,8,6,0
0,29,0,0,6,5,6,5,5,5,5,5,0
0,29,0,0,6,6,6,5,5,6,6,5,0
0,25,0,0,4,4,5,4,5,0,4,4,0
0,25,0,1,5,6,8,5,6,0,5,5,0
0,25,0,1,6,8,8,7,6,0,6,5,0
0,25,0,1,6,7,8,8,6,7,7,5,0
0,25,0,1,6,6,7,6,6,0,6,5,0
0,25,0,1,5,8,7,5,6,5,5,5,0
0,25,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0
0,25,0,1,8,8,8,7,7,0,8,5,0
0,25,0,1,6,7,7,7,7,0,6,5,0
0,25,0,1,7,7,7,7,7,7,8,5,0
0,25,0,1,7,8,8,8,8,0,8,5,0
0,25,0,1,7,7,8,7,7,0,8,5,0
0,25,0,1,6,7,7,6,6,0,7,5,0
0,25,0,0,6,6,6,5,5,0,4,4,0
0,25,0,1,7,7,7,6,5,5,7,5,0
0,25,0,0,4,5,7,4,6,0,4,4,0
0,25,0,0,4,5,6,4,6,0,4,4,0
0,22,49409,0,1,10,4,6,6,4,5,6,0
0,22,49409,1,4,10,10,10,7,10,7,8,0
0,22,49409,0,1,10,4,3,5,2,4,5,0
0,22,49409,1,7,10,8,8,0,8,6,8,0
0,22,49409,1,9,10,8,9,7,9,9,8,0
0,22,49409,1,9,10,10,10,9,8,9,9,0
0,22,49409,0,2,8,6,4,4,10,5,7,0
0,22,49409,1,8,9,9,9,10,9,9,8,0
0,22,49409,1,5,10,8,10,6,10,8,10,0
0,22,49409,1,7,9,9,9,9,8,8,0,0
0,22,49409,1,9,10,10,10,10,9,9,8,0
0,22,49409,1,4,8,7,7,6,6,6,6,0
0,22,49409,1,7,7,10,10,9,9,8,8,0
0,22,49409,0,0,0,0,0,0,0,0,0,0
0,22,49409,1,7,10,6,6,6,3,5,6,0
0,22,49409,0,4,10,10,3,10,2,5,4,0
0,22,49409,0,2,8,10,4,4,2,4,5,0
0,22,49409,1,7,9,8,10,7,7,7,7,0
0,24,0,0,4,8,7,9,8,7,4,2,0
0,24,0,0,5,8,9,8,8,7,5,4,0
0,24,0,0,5,6,7,7,8,7,5,3,0
0,24,0,0,5,10,9,9,8,9,7,3,0
0,24,0,0,8,9,9,9,9,10,6,7,0
0,24,0,1,9,8,7,8,8,9,9,7,0
0,24,0,0,7,6,8,6,7,8,5,2,0
0,24,0,0,7,6,5,5,5,5,4,5,0
0,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,9,8,8,8,8,7,8,6,0
0,24,0,0,5,6,7,8,5,5,5,4,0
0,24,0,1,9,8,8,7,8,8,4,7,0
0,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,1,9,6,7,7,7,7,8,7,0
0,24,0,0,7,9,9,9,8,7,6,5,0
0,24,0,0,6,7,8,9,8,5,4,4,0
0,24,0,0,7,6,6,5,6,5,5,5,0
0,27,31516,0,4,8,7,5,0,5,5,6,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,7,6,7,6,6,5,6,5,0
0,27,31516,0,5,7,7,7,6,6,7,6,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,1,5,9,7,6,0,7,8,5,0
0,27,31516,0,7,9,7,7,7,7,7,6,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,7,6,7,5,6,5,6,5,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,4,6,7,4,7,4,4,5,0
0,27,31516,0,5,6,6,5,0,5,4,4,0
0,27,31516,0,5,6,7,7,8,7,7,6,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,31516,0,0,0,0,0,0,0,0,0,0
0,27,36223,0,2,6,6,0,3,0,0,0,0
0,27,36223,0,3,7,7,4,5,3,3,2,0
0,27,36223,0,4,8,7,4,4,3,3,4,0
0,27,36223,0,6,8,6,7,6,6,6,4,0
0,27,36223,0,6,7,8,8,8,0,6,3,0
0,27,36223,0,6,8,10,7,7,5,7,4,0
0,27,36223,0,6,6,6,6,6,0,5,5,0
0,27,36223,1,4,8,8,9,0,8,7,6,0
0,27,36223,0,0,0,0,0,0,0,0,0,0
0,27,36223,0,6,8,8,8,8,0,6,6,0
0,27,36223,0,6,7,7,6,7,6,4,3,0
0,27,36223,0,4,5,7,5,5,6,4,3,0
0,27,36223,0,6,8,7,6,9,0,5,7,0
0,27,36223,1,5,8,8,6,8,6,6,7,0
0,27,36223,0,7,6,7,5,5,4,4,2,0
0,27,36223,1,5,8,9,7,9,7,7,3,0
0,27,36223,0,5,7,7,0,4,0,4,3,0
0,27,36223,0,5,7,6,2,2,2,3,2,0
0,26,43367,0,6,7,8,6,8,6,6,7,0
0,26,43367,0,6,8,7,7,7,6,6,7,0
0,26,43367,0,6,7,7,7,7,6,6,7,0
0,26,43367,0,6,7,7,7,7,7,6,7,0
0,26,43367,0,0,0,0,0,0,0,0,0,0
0,26,43367,1,8,8,8,8,8,7,8,8,1
0,26,43367,0,7,8,8,7,7,8,8,7,0
0,26,43367,0,7,7,7,7,7,7,7,7,0
0,26,43367,0,7,8,7,8,7,6,7,6,0
0,26,43367,0,7,7,8,7,7,6,7,6,0
0,26,43367,0,7,7,7,7,7,8,7,6,0
0,26,43367,0,7,7,7,7,7,6,7,6,0
0,26,43367,1,9,7,8,7,7,7,8,7,0
0,26,43367,0,6,7,7,7,7,6,6,7,0
0,26,43367,0,8,8,8,8,8,6,8,7,0
0,26,43367,1,10,10,10,10,10,10,10,10,1
0,26,43367,0,7,8,8,7,7,6,7,6,0
0,26,43367,0,7,7,7,6,7,6,6,6,0
0,26,27503,1,5,8,8,6,0,7,6,8,0
0,26,27503,1,6,6,8,0,7,7,6,6,0
0,26,27503,0,6,5,5,6,6,3,3,6,0
0,26,27503,0,6,4,0,4,4,6,3,4,0
0,26,27503,0,0,0,0,0,0,0,0,0,0
0,26,27503,1,8,9,9,9,0,8,9,7,0
0,26,27503,1,8,9,7,8,7,8,9,5,0
0,26,27503,0,0,0,0,0,0,0,0,0,0
0,26,27503,1,7,4,0,6,6,3,5,4,0
0,26,27503,1,7,8,0,7,5,4,5,4,0
0,26,27503,0,6,7,7,0,0,1,4,1,0
0,26,27503,0,7,6,6,6,0,0,4,4,0
0,26,27503,0,9,8,0,0,0,1,3,3,0
0,26,27503,0,7,5,5,5,6,1,2,2,0
0,26,27503,0,9,6,6,6,0,1,3,2,0
0,26,27503,0,6,5,7,0,5,2,4,4,0
0,26,27503,0,4,8,0,4,0,0,3,5,0
0,26,27503,0,6,5,7,0,2,1,4,4,0
0,24,0,0,4,4,5,2,6,2,3,1,0
0,24,0,0,5,6,6,5,5,5,6,4,0
0,24,0,0,4,4,5,5,6,3,4,1,0
0,24,0,1,6,8,7,7,8,5,8,7,0
0,24,0,1,7,8,7,6,7,6,7,7,0
0,24,0,1,6,7,6,7,7,7,7,6,0
0,24,0,1,7,6,6,7,7,6,8,6,0
0,24,0,1,8,8,7,7,8,6,8,7,0
0,24,0,1,6,7,7,7,6,6,6,5,1
0,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,1,8,7,6,6,6,7,9,6,0
0,24,0,0,7,6,6,4,4,4,5,3,0
0,24,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,6,7,7,5,6,5,7,5,0
0,24,0,1,9,5,6,6,5,3,6,4,0
0,24,0,0,5,6,7,5,7,4,5,5,0
0,24,0,1,7,6,5,5,5,5,7,6,0
0,24,0,1,6,7,7,6,6,5,7,5,0
1,34,35187,0,7,8,9,7,7,1,7,5,0
1,34,35187,0,0,0,0,0,0,0,0,0,0
1,34,35187,1,10,10,10,8,9,8,10,10,0
1,34,35187,0,9,9,10,9,10,9,8,8,0
1,34,35187,0,0,0,0,0,0,0,0,0,0
1,34,35187,0,10,9,7,8,8,7,8,8.5,0
1,34,35187,0,4,9,7,4,3,1,5,1,0
1,34,35187,0,7,7,8,8,9,8,7.5,6,0
1,34,35187,0,10,10,10,10,10,9,10,8,0
1,34,35187,1,10,10,10,9,8,8,9,9.5,0
1,34,35187,0,5,9,9,5,5,1,5,1,0
1,34,35187,0,6,10,6,6,6,4,5,2,0
1,34,35187,0,4,9,4,3,3,3,3,1,0
1,34,35187,0,10,9,9,10,9,9,9.7,10,0
1,34,35187,0,7,8,6,7,7,4,7,6,0
1,34,35187,0,9,10,9,8,9,7,9,8,0
1,34,35187,0,7,8,9,5,5,5,6,5,0
1,34,35187,0,7,9,9,5,10,7,7,6,0
1,34,35187,0,9.5,9,9.5,7,7,7,8.5,8.5,0
1,34,35187,0,9,10,9,8,9,6,8,0,0
1,30,0,1,8,8,8,8,8,8,8,8,0
1,30,0,0,6,7,7,7,7,7,7,7,0
1,30,0,1,7,7,7,7,7,7,7,7,0
1,30,0,1,8,8,8,8,8,8,8,0,0
1,30,0,0,7,7,8,7,7,7,7,8,0
1,30,0,1,8,8,7,7,7,8,8,8,0
1,30,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,5,8,7,6,6,6,6,7,0
1,30,0,1,8,8,8,9,8,8,8,0,0
1,30,0,1,8,8,8,7,7,7,7,7,0
1,30,0,1,7,7,8,7,7,7,7,8,0
1,30,0,0,6,8,7,6,6,6,6,8,0
1,30,0,0,6,8,8,6,6,6,6,8,0
1,30,0,1,6,8,8,8,8,8,8,0,0
1,30,0,1,8,8,8,8,8,8,8,0,0
1,30,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,7,7,7,7,7,7,7,8,0
1,30,0,1,8,8,8,7,8,8,8,8,0
1,30,0,1,7,8,8,7,7,7,7,8,0
1,30,0,0,6,8,8,7,7,7,7,8,0
1,23,26298,1,6,7,7,6,5,5,7,6,0
1,23,26298,1,6,8,8,7,8,6,7,6,0
1,23,26298,0,4,7,7,6,8,4,5,4,0
1,23,26298,0,6,7,7,6,8,5,6,4,0
1,23,26298,1,5,8,7,7,6,7,7,8,0
1,23,26298,1,7,7,8,7,7,8,8,6,0
1,23,26298,0,2,4,4,3,2,1,3,3,0
1,23,26298,1,6,8,9,7,7,4,7,6,0
1,23,26298,1,7,8,7,8,8,7,7,5,0
1,23,26298,1,7,8,8,8,7,8,8,6,0
1,23,26298,0,7,7,6,6,7,6,7,5,0
1,23,26298,1,8,8,7,7,7,8,8,7,0
1,23,26298,0,5,7,6,5,6,4,5,6,0
1,23,26298,1,7,7,8,8,8,7,8,7,0
1,23,26298,1,6,8,8,7,8,7,7,6,0
1,23,26298,0,0,0,0,0,0,0,0,0,0
1,23,26298,0,6,7,7,7,7,5,6,5,0
1,23,26298,1,7,8,7,7,8,6,7,7,0
1,23,26298,1,7,6,8,6,8,6,7,7,0
1,23,26298,0,4,6,6,5,5,4,5,4,0
1,27,0,1,8,9,8,9,8,8,8,6,0
1,27,0,0,6,7,7,9,8,7,6,5,0
1,27,0,0,3,9,8,6,8,6,4,5,0
1,27,0,1,8,7,8,10,8,9,8,6,0
1,27,0,1,7,9,9,9,9,7,7,6,0
1,27,0,1,8,8,10,6,10,8,8,6,0
1,27,0,0,3,8,6,5,8,5,3,5,0
1,27,0,0,6,8,8,10,8,8,7,7,0
1,27,0,1,9,8,9,8,9,6,8,4,0
1,27,0,0,6,9,9,8,9,7,7,6,0
1,27,0,1,9,9,9,9,9,7,9,7,0
1,27,0,1,7,9,9,8,8,7,7,7,0
1,27,0,0,5,8,7,6,6,4,5,5,0
1,27,0,1,8,7,7,9,8,8,7,6,0
1,27,0,1,7,9,9,8,9,7,8,6,0
1,27,0,0,9,7,9,4,9,6,7,3,0
1,27,0,1,10,9,9,9,9,8,9,7,0
1,27,0,1,7,7,9,5,10,7,7,5,0
1,27,0,1,8,10,10,8,10,8,9,6,0
1,27,0,1,9,8,8,6,7,7,7,6,0
1,30,0,1,6,7,7,8,6,8,8,5,0
1,30,0,0,5,5,6,7,6,4,5,4,0
1,30,0,1,6,9,9,8,9,7,8,7,0
1,30,0,1,8,6,7,7,7,6,7,5,0
1,30,0,0,3,8,6,6,5,2,5,5,0
1,30,0,0,9,7,9,9,9,8,9,8,1
1,30,0,0,4,8,8,4,3,3,3,3,0
1,30,0,0,2,7,9,5,7,2,6,6,0
1,30,0,0,7,7,6,5,6,4,6,3,0
1,30,0,1,9,6,6,7,6,8,8,7,0
1,30,0,0,7,7,6,5,5,4,5,5,0
1,30,0,0,4,6,7,4,6,4,4,4,0
1,30,0,0,4,6,7,5,7,4,4,4,0
1,30,0,1,8,6,7,8,7,6,7,7,0
1,30,0,1,9,7,6,8,5,8,8,7,0
1,30,0,1,9.9,8,8,8,8,9,9,8,0
1,30,0,1,6,8,8,9,7,6,7,7,0
1,30,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,2,7,7,5,6,5,6,5,0
1,27,0,1,9,8,8,8,7,9,9,8,0
1,27,0,0,7,6,6,6,6,6,7,6,0
1,27,0,0,6,7,6,7,5,6,6,6,0
1,27,0,1,8,9,9,8,9,8,8,8,0
1,27,0,1,6,6,6,5,5,5,7,7,0
1,27,0,1,10,8,8,9,8,8,9,8,0
1,27,0,0,2,6,7,5,6,4,6,5,0
1,27,0,0,5,6,6,6,5,4,5,4,0
